vector_class,lambda_index,lambda_m,gap_index,gap_m,harmonic,quadrature,value_N_m
YUKAWA,GRID_01,+1.46779926762207055e-05,14,+1.46779926762206914e-03,2,RE,+9.78915342440583583e-81
YUKAWA,GRID_01,+1.46779926762207055e-05,14,+1.46779926762206914e-03,2,IM,+5.04890222287547990e-68
YUKAWA,GRID_01,+1.46779926762207055e-05,14,+1.46779926762206914e-03,4,RE,+9.79488928829006478e-81
YUKAWA,GRID_01,+1.46779926762207055e-05,14,+1.46779926762206914e-03,4,IM,+1.00844982637912349e-67
YUKAWA,GRID_01,+1.46779926762207055e-05,14,+1.46779926762206914e-03,6,RE,+9.69273052869613449e-81
YUKAWA,GRID_01,+1.46779926762207055e-05,14,+1.46779926762206914e-03,6,IM,+1.50935250321996380e-67
YUKAWA,GRID_01,+1.46779926762207055e-05,15,+1.77827941003892275e-03,2,RE,+6.16226497533450876e-90
YUKAWA,GRID_01,+1.46779926762207055e-05,15,+1.77827941003892275e-03,2,IM,+3.26398522098335914e-77
YUKAWA,GRID_01,+1.46779926762207055e-05,15,+1.77827941003892275e-03,4,RE,+6.17000701910468772e-90
YUKAWA,GRID_01,+1.46779926762207055e-05,15,+1.77827941003892275e-03,4,IM,+6.51927218617223140e-77
YUKAWA,GRID_01,+1.46779926762207055e-05,15,+1.77827941003892275e-03,6,RE,+6.08337140332980462e-90
YUKAWA,GRID_01,+1.46779926762207055e-05,15,+1.77827941003892275e-03,6,IM,+9.75719166203934849e-77
YUKAWA,GRID_01,+1.46779926762207055e-05,16,+2.15443469003188210e-03,2,RE,+4.29123847160822168e-101
YUKAWA,GRID_01,+1.46779926762207055e-05,16,+2.15443469003188210e-03,2,IM,+2.39987634693270663e-88
YUKAWA,GRID_01,+1.46779926762207055e-05,16,+2.15443469003188210e-03,4,RE,+4.29172287946308610e-101
YUKAWA,GRID_01,+1.46779926762207055e-05,16,+2.15443469003188210e-03,4,IM,+4.79326538094056266e-88
YUKAWA,GRID_01,+1.46779926762207055e-05,16,+2.15443469003188210e-03,6,RE,+4.21731597966987263e-101
YUKAWA,GRID_01,+1.46779926762207055e-05,16,+2.15443469003188210e-03,6,IM,+7.17370224221880349e-88
YUKAWA,GRID_01,+1.46779926762207055e-05,17,+2.61015721568253574e-03,2,RE,+1.44814137578711765e-114
YUKAWA,GRID_01,+1.46779926762207055e-05,17,+2.61015721568253574e-03,2,IM,+7.78469460744482037e-102
YUKAWA,GRID_01,+1.46779926762207055e-05,17,+2.61015721568253574e-03,4,RE,+1.43779373567853144e-114
YUKAWA,GRID_01,+1.46779926762207055e-05,17,+2.61015721568253574e-03,4,IM,+1.55479562973434422e-101
YUKAWA,GRID_01,+1.46779926762207055e-05,17,+2.61015721568253574e-03,6,RE,+1.41107167239869289e-114
YUKAWA,GRID_01,+1.46779926762207055e-05,17,+2.61015721568253574e-03,6,IM,+2.32684297207372795e-101
YUKAWA,GRID_01,+1.46779926762207055e-05,18,+3.16227766016837939e-03,2,RE,+6.29780465690038285e-131
YUKAWA,GRID_01,+1.46779926762207055e-05,18,+3.16227766016837939e-03,2,IM,+3.53714972297840742e-118
YUKAWA,GRID_01,+1.46779926762207055e-05,18,+3.16227766016837939e-03,4,RE,+6.23622648721735540e-131
YUKAWA,GRID_01,+1.46779926762207055e-05,18,+3.16227766016837939e-03,4,IM,+7.06432843285906313e-118
YUKAWA,GRID_01,+1.46779926762207055e-05,18,+3.16227766016837939e-03,6,RE,+6.17881472487748554e-131
YUKAWA,GRID_01,+1.46779926762207055e-05,18,+3.16227766016837939e-03,6,IM,+1.05716031978030211e-117
YUKAWA,GRID_01,+1.46779926762207055e-05,19,+3.83118684955728508e-03,2,RE,+9.43914190738589981e-151
YUKAWA,GRID_01,+1.46779926762207055e-05,19,+3.83118684955728508e-03,2,IM,+5.60814592220481636e-138
YUKAWA,GRID_01,+1.46779926762207055e-05,19,+3.83118684955728508e-03,4,RE,+9.43413706204097156e-151
YUKAWA,GRID_01,+1.46779926762207055e-05,19,+3.83118684955728508e-03,4,IM,+1.11999970713629756e-137
YUKAWA,GRID_01,+1.46779926762207055e-05,19,+3.83118684955728508e-03,6,RE,+9.20308196452174225e-151
YUKAWA,GRID_01,+1.46779926762207055e-05,19,+3.83118684955728508e-03,6,IM,+1.67593250073403080e-137
YUKAWA,GRID_01,+1.46779926762207055e-05,20,+4.64158883361277721e-03,2,RE,+9.26847361266982360e-175
YUKAWA,GRID_01,+1.46779926762207055e-05,20,+4.64158883361277721e-03,2,IM,+5.76134001350639685e-162
YUKAWA,GRID_01,+1.46779926762207055e-05,20,+4.64158883361277721e-03,4,RE,+9.19088706937096828e-175
YUKAWA,GRID_01,+1.46779926762207055e-05,20,+4.64158883361277721e-03,4,IM,+1.15052825005875537e-161
YUKAWA,GRID_01,+1.46779926762207055e-05,20,+4.64158883361277721e-03,6,RE,+8.99629410045978139e-175
YUKAWA,GRID_01,+1.46779926762207055e-05,20,+4.64158883361277721e-03,6,IM,+1.72145062031617465e-161
YUKAWA,GRID_01,+1.46779926762207055e-05,21,+5.62341325190349097e-03,2,RE,-4.72055726489301026e-203
YUKAWA,GRID_01,+1.46779926762207055e-05,21,+5.62341325190349097e-03,2,IM,+4.98856007970127918e-191
YUKAWA,GRID_01,+1.46779926762207055e-05,21,+5.62341325190349097e-03,4,RE,-4.69954339138523774e-203
YUKAWA,GRID_01,+1.46779926762207055e-05,21,+5.62341325190349097e-03,4,IM,+9.96130842227489035e-191
YUKAWA,GRID_01,+1.46779926762207055e-05,21,+5.62341325190349097e-03,6,RE,-4.67462829701671413e-203
YUKAWA,GRID_01,+1.46779926762207055e-05,21,+5.62341325190349097e-03,6,IM,+1.49025086737436448e-190
YUKAWA,GRID_01,+1.46779926762207055e-05,22,+6.81292069057960834e-03,2,RE,+2.07676522273487206e-239
YUKAWA,GRID_01,+1.46779926762207055e-05,22,+6.81292069057960834e-03,2,IM,+3.07704531218115674e-226
YUKAWA,GRID_01,+1.46779926762207055e-05,22,+6.81292069057960834e-03,4,RE,+2.03802870890251951e-239
YUKAWA,GRID_01,+1.46779926762207055e-05,22,+6.81292069057960834e-03,4,IM,+6.14373650732945162e-226
YUKAWA,GRID_01,+1.46779926762207055e-05,22,+6.81292069057960834e-03,6,RE,+2.01119040613521265e-239
YUKAWA,GRID_01,+1.46779926762207055e-05,22,+6.81292069057960834e-03,6,IM,+9.18977361450188571e-226
YUKAWA,GRID_01,+1.46779926762207055e-05,23,+8.25404185268018183e-03,2,RE,-6.31461710738060887e-281
YUKAWA,GRID_01,+1.46779926762207055e-05,23,+8.25404185268018183e-03,2,IM,+6.77808217872273120e-269
YUKAWA,GRID_01,+1.46779926762207055e-05,23,+8.25404185268018183e-03,4,RE,-6.28163144653378907e-281
YUKAWA,GRID_01,+1.46779926762207055e-05,23,+8.25404185268018183e-03,4,IM,+1.35316504167301766e-268
YUKAWA,GRID_01,+1.46779926762207055e-05,23,+8.25404185268018183e-03,6,RE,-6.25346240513736808e-281
YUKAWA,GRID_01,+1.46779926762207055e-05,23,+8.25404185268018183e-03,6,IM,+2.02363323568676565e-268
YUKAWA,GRID_01,+1.46779926762207055e-05,24,+1.00000000000000002e-02,2,RE,+0.00000000000000000e+00
YUKAWA,GRID_01,+1.46779926762207055e-05,24,+1.00000000000000002e-02,2,IM,+1.41401587839764761e-320
YUKAWA,GRID_01,+1.46779926762207055e-05,24,+1.00000000000000002e-02,4,RE,+0.00000000000000000e+00
YUKAWA,GRID_01,+1.46779926762207055e-05,24,+1.00000000000000002e-02,4,IM,+2.82259703469104151e-320
YUKAWA,GRID_01,+1.46779926762207055e-05,24,+1.00000000000000002e-02,6,RE,+0.00000000000000000e+00
YUKAWA,GRID_01,+1.46779926762207055e-05,24,+1.00000000000000002e-02,6,IM,+4.22030874677592798e-320
YUKAWA,GRID_02,+2.15443469003188232e-05,0,+1.00000000000000005e-04,2,RE,+1.14834063438638917e-38
YUKAWA,GRID_02,+2.15443469003188232e-05,0,+1.00000000000000005e-04,2,IM,+8.13526510313001181e-26
YUKAWA,GRID_02,+2.15443469003188232e-05,0,+1.00000000000000005e-04,4,RE,+1.14866414634843056e-38
YUKAWA,GRID_02,+2.15443469003188232e-05,0,+1.00000000000000005e-04,4,IM,+1.62457190676647960e-25
YUKAWA,GRID_02,+2.15443469003188232e-05,0,+1.00000000000000005e-04,6,RE,+1.12486322625702771e-38
YUKAWA,GRID_02,+2.15443469003188232e-05,0,+1.00000000000000005e-04,6,IM,+2.43066615206294619e-25
YUKAWA,GRID_02,+2.15443469003188232e-05,1,+1.21152765862858885e-04,2,RE,+4.28229888803579559e-39
YUKAWA,GRID_02,+2.15443469003188232e-05,1,+1.21152765862858885e-04,2,IM,+3.04499069477372588e-26
YUKAWA,GRID_02,+2.15443469003188232e-05,1,+1.21152765862858885e-04,4,RE,+4.25217268031085236e-39
YUKAWA,GRID_02,+2.15443469003188232e-05,1,+1.21152765862858885e-04,4,IM,+6.08068061522484033e-26
YUKAWA,GRID_02,+2.15443469003188232e-05,1,+1.21152765862858885e-04,6,RE,+4.16624829915753818e-39
YUKAWA,GRID_02,+2.15443469003188232e-05,1,+1.21152765862858885e-04,6,IM,+9.09781062149748375e-26
YUKAWA,GRID_02,+2.15443469003188232e-05,2,+1.46779926762206892e-04,2,RE,-1.98512477460492060e-39
YUKAWA,GRID_02,+2.15443469003188232e-05,2,+1.46779926762206892e-04,2,IM,+9.25812867243958180e-27
YUKAWA,GRID_02,+2.15443469003188232e-05,2,+1.46779926762206892e-04,4,RE,-1.98474129197193757e-39
YUKAWA,GRID_02,+2.15443469003188232e-05,2,+1.46779926762206892e-04,4,IM,+1.84879268137534477e-26
YUKAWA,GRID_02,+2.15443469003188232e-05,2,+1.46779926762206892e-04,6,RE,-2.00260568962766577e-39
YUKAWA,GRID_02,+2.15443469003188232e-05,2,+1.46779926762206892e-04,6,IM,+2.76611911285447366e-26
YUKAWA,GRID_02,+2.15443469003188232e-05,3,+1.77827941003892270e-04,2,RE,-5.09541349173636305e-40
YUKAWA,GRID_02,+2.15443469003188232e-05,3,+1.77827941003892270e-04,2,IM,+2.18820174651756252e-27
YUKAWA,GRID_02,+2.15443469003188232e-05,3,+1.77827941003892270e-04,4,RE,-5.09605674788948733e-40
YUKAWA,GRID_02,+2.15443469003188232e-05,3,+1.77827941003892270e-04,4,IM,+4.36969248846131173e-27
YUKAWA,GRID_02,+2.15443469003188232e-05,3,+1.77827941003892270e-04,6,RE,-5.08173906958943499e-40
YUKAWA,GRID_02,+2.15443469003188232e-05,3,+1.77827941003892270e-04,6,IM,+6.53779148044081897e-27
YUKAWA,GRID_02,+2.15443469003188232e-05,4,+2.15443469003188449e-04,2,RE,+5.96657766644066832e-41
YUKAWA,GRID_02,+2.15443469003188232e-05,4,+2.15443469003188449e-04,2,IM,+3.81191324456667112e-28
YUKAWA,GRID_02,+2.15443469003188232e-05,4,+2.15443469003188449e-04,4,RE,+5.94875698263435390e-41
YUKAWA,GRID_02,+2.15443469003188232e-05,4,+2.15443469003188449e-04,4,IM,+7.61210402859854520e-28
YUKAWA,GRID_02,+2.15443469003188232e-05,4,+2.15443469003188449e-04,6,RE,+5.83936136910797583e-41
YUKAWA,GRID_02,+2.15443469003188232e-05,4,+2.15443469003188449e-04,6,IM,+1.13889029993572426e-27
YUKAWA,GRID_02,+2.15443469003188232e-05,5,+2.61015721568253574e-04,2,RE,+5.52595860209946623e-42
YUKAWA,GRID_02,+2.15443469003188232e-05,5,+2.61015721568253574e-04,2,IM,+4.58839727975348879e-29
YUKAWA,GRID_02,+2.15443469003188232e-05,5,+2.61015721568253574e-04,4,RE,+5.48191352564341663e-42
YUKAWA,GRID_02,+2.15443469003188232e-05,5,+2.61015721568253574e-04,4,IM,+9.16263779827401767e-29
YUKAWA,GRID_02,+2.15443469003188232e-05,5,+2.61015721568253574e-04,6,RE,+5.38075786496561736e-42
YUKAWA,GRID_02,+2.15443469003188232e-05,5,+2.61015721568253574e-04,6,IM,+1.37086293001364476e-28
YUKAWA,GRID_02,+2.15443469003188232e-05,6,+3.16227766016837939e-04,2,RE,+4.81664367525593665e-43
YUKAWA,GRID_02,+2.15443469003188232e-05,6,+3.16227766016837939e-04,2,IM,+3.52925776037580561e-30
YUKAWA,GRID_02,+2.15443469003188232e-05,6,+3.16227766016837939e-04,4,RE,+4.80551967432201383e-43
YUKAWA,GRID_02,+2.15443469003188232e-05,6,+3.16227766016837939e-04,4,IM,+7.04758302668579346e-30
YUKAWA,GRID_02,+2.15443469003188232e-05,6,+3.16227766016837939e-04,6,RE,+4.71105277253375861e-43
YUKAWA,GRID_02,+2.15443469003188232e-05,6,+3.16227766016837939e-04,6,IM,+1.05440934650723576e-29
YUKAWA,GRID_02,+2.15443469003188232e-05,7,+3.83118684955728529e-04,2,RE,-3.55993183120691234e-44
YUKAWA,GRID_02,+2.15443469003188232e-05,7,+3.83118684955728529e-04,2,IM,+1.57786266476969109e-31
YUKAWA,GRID_02,+2.15443469003188232e-05,7,+3.83118684955728529e-04,4,RE,-3.55610865683329807e-44
YUKAWA,GRID_02,+2.15443469003188232e-05,7,+3.83118684955728529e-04,4,IM,+3.15081387534316595e-31
YUKAWA,GRID_02,+2.15443469003188232e-05,7,+3.83118684955728529e-04,6,RE,-3.56581350379362615e-44
YUKAWA,GRID_02,+2.15443469003188232e-05,7,+3.83118684955728529e-04,6,IM,+4.71396490045351560e-31
YUKAWA,GRID_02,+2.15443469003188232e-05,8,+4.64158883361277732e-04,2,RE,-8.89853875230658239e-46
YUKAWA,GRID_02,+2.15443469003188232e-05,8,+4.64158883361277732e-04,2,IM,+3.65574098041073329e-33
YUKAWA,GRID_02,+2.15443469003188232e-05,8,+4.64158883361277732e-04,4,RE,-8.87784387502105978e-46
YUKAWA,GRID_02,+2.15443469003188232e-05,8,+4.64158883361277732e-04,4,IM,+7.30003542662306643e-33
YUKAWA,GRID_02,+2.15443469003188232e-05,8,+4.64158883361277732e-04,6,RE,-8.90485708321084227e-46
YUKAWA,GRID_02,+2.15443469003188232e-05,8,+4.64158883361277732e-04,6,IM,+1.09214902938019104e-32
YUKAWA,GRID_02,+2.15443469003188232e-05,9,+5.62341325190349097e-04,2,RE,-9.28139582228059766e-48
YUKAWA,GRID_02,+2.15443469003188232e-05,9,+5.62341325190349097e-04,2,IM,+3.81958588609312041e-35
YUKAWA,GRID_02,+2.15443469003188232e-05,9,+5.62341325190349097e-04,4,RE,-9.26625125620638321e-48
YUKAWA,GRID_02,+2.15443469003188232e-05,9,+5.62341325190349097e-04,4,IM,+7.62712631355759843e-35
YUKAWA,GRID_02,+2.15443469003188232e-05,9,+5.62341325190349097e-04,6,RE,-9.24627071976994104e-48
YUKAWA,GRID_02,+2.15443469003188232e-05,9,+5.62341325190349097e-04,6,IM,+1.14106327897535060e-34
YUKAWA,GRID_02,+2.15443469003188232e-05,10,+6.81292069057960856e-04,2,RE,-3.95314505179904799e-50
YUKAWA,GRID_02,+2.15443469003188232e-05,10,+6.81292069057960856e-04,2,IM,+1.52066535602740289e-37
YUKAWA,GRID_02,+2.15443469003188232e-05,10,+6.81292069057960856e-04,4,RE,-3.94616192033031394e-50
YUKAWA,GRID_02,+2.15443469003188232e-05,10,+6.81292069057960856e-04,4,IM,+3.03649323289342795e-37
YUKAWA,GRID_02,+2.15443469003188232e-05,10,+6.81292069057960856e-04,6,RE,-3.94433313069478461e-50
YUKAWA,GRID_02,+2.15443469003188232e-05,10,+6.81292069057960856e-04,6,IM,+4.54266935871823805e-37
YUKAWA,GRID_02,+2.15443469003188232e-05,11,+8.25404185268018118e-04,2,RE,+2.42289988639761150e-53
YUKAWA,GRID_02,+2.15443469003188232e-05,11,+8.25404185268018118e-04,2,IM,+1.88103083606466082e-40
YUKAWA,GRID_02,+2.15443469003188232e-05,11,+8.25404185268018118e-04,4,RE,+2.40985865701150116e-53
YUKAWA,GRID_02,+2.15443469003188232e-05,11,+8.25404185268018118e-04,4,IM,+3.75601419911025673e-40
YUKAWA,GRID_02,+2.15443469003188232e-05,11,+8.25404185268018118e-04,6,RE,+2.34146542684080877e-53
YUKAWA,GRID_02,+2.15443469003188232e-05,11,+8.25404185268018118e-04,6,IM,+5.61893212686243235e-40
YUKAWA,GRID_02,+2.15443469003188232e-05,12,+1.00000000000000002e-03,2,RE,+6.85690187309624838e-57
YUKAWA,GRID_02,+2.15443469003188232e-05,12,+1.00000000000000002e-03,2,IM,+5.64580537213912456e-44
YUKAWA,GRID_02,+2.15443469003188232e-05,12,+1.00000000000000002e-03,4,RE,+6.82787664860086827e-57
YUKAWA,GRID_02,+2.15443469003188232e-05,12,+1.00000000000000002e-03,4,IM,+1.12732248665544746e-43
YUKAWA,GRID_02,+2.15443469003188232e-05,12,+1.00000000000000002e-03,6,RE,+6.73624516382722094e-57
YUKAWA,GRID_02,+2.15443469003188232e-05,12,+1.00000000000000002e-03,6,IM,+1.68639641585623380e-43
YUKAWA,GRID_02,+2.15443469003188232e-05,13,+1.21152765862858765e-03,2,RE,+3.62573666132107566e-61
YUKAWA,GRID_02,+2.15443469003188232e-05,13,+1.21152765862858765e-03,2,IM,+3.04745484422969489e-48
YUKAWA,GRID_02,+2.15443469003188232e-05,13,+1.21152765862858765e-03,4,RE,+3.57565147590699876e-61
YUKAWA,GRID_02,+2.15443469003188232e-05,13,+1.21152765862858765e-03,4,IM,+6.08482943342573923e-48
YUKAWA,GRID_02,+2.15443469003188232e-05,13,+1.21152765862858765e-03,6,RE,+3.52577401266929043e-61
YUKAWA,GRID_02,+2.15443469003188232e-05,13,+1.21152765862858765e-03,6,IM,+9.10209492064462883e-48
YUKAWA,GRID_02,+2.15443469003188232e-05,14,+1.46779926762206914e-03,2,RE,+2.32158244069071369e-66
YUKAWA,GRID_02,+2.15443469003188232e-05,14,+1.46779926762206914e-03,2,IM,+2.05794298255380839e-53
YUKAWA,GRID_02,+2.15443469003188232e-05,14,+1.46779926762206914e-03,4,RE,+2.30909765966620053e-66
YUKAWA,GRID_02,+2.15443469003188232e-05,14,+1.46779926762206914e-03,4,IM,+4.10894877614496873e-53
YUKAWA,GRID_02,+2.15443469003188232e-05,14,+1.46779926762206914e-03,6,RE,+2.26738887025681654e-66
YUKAWA,GRID_02,+2.15443469003188232e-05,14,+1.46779926762206914e-03,6,IM,+6.14611657678112722e-53
YUKAWA,GRID_02,+2.15443469003188232e-05,15,+1.77827941003892275e-03,2,RE,+1.20189055381907654e-72
YUKAWA,GRID_02,+2.15443469003188232e-05,15,+1.77827941003892275e-03,2,IM,+1.12018908667922729e-59
YUKAWA,GRID_02,+2.15443469003188232e-05,15,+1.77827941003892275e-03,4,RE,+1.19459114077875251e-72
YUKAWA,GRID_02,+2.15443469003188232e-05,15,+1.77827941003892275e-03,4,IM,+2.23651466697095141e-59
YUKAWA,GRID_02,+2.15443469003188232e-05,15,+1.77827941003892275e-03,6,RE,+1.16533195184609856e-72
YUKAWA,GRID_02,+2.15443469003188232e-05,15,+1.77827941003892275e-03,6,IM,+3.34513417193723419e-59
YUKAWA,GRID_02,+2.15443469003188232e-05,16,+2.15443469003188210e-03,2,RE,+2.92947081529419564e-80
YUKAWA,GRID_02,+2.15443469003188232e-05,16,+2.15443469003188210e-03,2,IM,+2.88547994249698910e-67
YUKAWA,GRID_02,+2.15443469003188232e-05,16,+2.15443469003188210e-03,4,RE,+2.90590729613044785e-80
YUKAWA,GRID_02,+2.15443469003188232e-05,16,+2.15443469003188210e-03,4,IM,+5.76072944787661047e-67
YUKAWA,GRID_02,+2.15443469003188232e-05,16,+2.15443469003188210e-03,6,RE,+2.82331315752721507e-80
YUKAWA,GRID_02,+2.15443469003188232e-05,16,+2.15443469003188210e-03,6,IM,+8.61557565912851567e-67
YUKAWA,GRID_02,+2.15443469003188232e-05,17,+2.61015721568253574e-03,2,RE,+2.39727863851475154e-89
YUKAWA,GRID_02,+2.15443469003188232e-05,17,+2.61015721568253574e-03,2,IM,+1.84508682369455106e-76
YUKAWA,GRID_02,+2.15443469003188232e-05,17,+2.61015721568253574e-03,4,RE,+2.36553141836958307e-89
YUKAWA,GRID_02,+2.15443469003188232e-05,17,+2.61015721568253574e-03,4,IM,+3.68341162370381661e-76
YUKAWA,GRID_02,+2.15443469003188232e-05,17,+2.61015721568253574e-03,6,RE,+2.31482623980729515e-89
YUKAWA,GRID_02,+2.15443469003188232e-05,17,+2.61015721568253574e-03,6,IM,+5.50825212376921899e-76
YUKAWA,GRID_02,+2.15443469003188232e-05,18,+3.16227766016837939e-03,2,RE,+1.67426390247109304e-100
YUKAWA,GRID_02,+2.15443469003188232e-05,18,+3.16227766016837939e-03,2,IM,+1.34045044534684492e-87
YUKAWA,GRID_02,+2.15443469003188232e-05,18,+3.16227766016837939e-03,4,RE,+1.66418593892823729e-100
YUKAWA,GRID_02,+2.15443469003188232e-05,18,+3.16227766016837939e-03,4,IM,+2.67579041738854329e-87
YUKAWA,GRID_02,+2.15443469003188232e-05,18,+3.16227766016837939e-03,6,RE,+1.62643714798615998e-100
YUKAWA,GRID_02,+2.15443469003188232e-05,18,+3.16227766016837939e-03,6,IM,+4.00094100169271247e-87
YUKAWA,GRID_02,+2.15443469003188232e-05,19,+3.83118684955728508e-03,2,RE,+5.09159983165091178e-114
YUKAWA,GRID_02,+2.15443469003188232e-05,19,+3.83118684955728508e-03,2,IM,+4.29260067616368125e-101
YUKAWA,GRID_02,+2.15443469003188232e-05,19,+3.83118684955728508e-03,4,RE,+5.03168441715736363e-114
YUKAWA,GRID_02,+2.15443469003188232e-05,19,+3.83118684955728508e-03,4,IM,+8.56805341785537039e-101
YUKAWA,GRID_02,+2.15443469003188232e-05,19,+3.83118684955728508e-03,6,RE,+4.90416390118175689e-114
YUKAWA,GRID_02,+2.15443469003188232e-05,19,+3.83118684955728508e-03,6,IM,+1.28093222350719359e-100
YUKAWA,GRID_02,+2.15443469003188232e-05,20,+4.64158883361277721e-03,2,RE,+2.16635109297398365e-130
YUKAWA,GRID_02,+2.15443469003188232e-05,20,+4.64158883361277721e-03,2,IM,+1.92438463899840064e-117
YUKAWA,GRID_02,+2.15443469003188232e-05,20,+4.64158883361277721e-03,4,RE,+2.13454779500915424e-130
YUKAWA,GRID_02,+2.15443469003188232e-05,20,+4.64158883361277721e-03,4,IM,+3.84064983862607545e-117
YUKAWA,GRID_02,+2.15443469003188232e-05,20,+4.64158883361277721e-03,6,RE,+2.07984919101781398e-130
YUKAWA,GRID_02,+2.15443469003188232e-05,20,+4.64158883361277721e-03,6,IM,+5.74073255776530215e-117
YUKAWA,GRID_02,+2.15443469003188232e-05,21,+5.62341325190349097e-03,2,RE,-1.93543058521576545e-149
YUKAWA,GRID_02,+2.15443469003188232e-05,21,+5.62341325190349097e-03,2,IM,+3.00962553185785438e-137
YUKAWA,GRID_02,+2.15443469003188232e-05,21,+5.62341325190349097e-03,4,RE,-1.92795903929221667e-149
YUKAWA,GRID_02,+2.15443469003188232e-05,21,+5.62341325190349097e-03,4,IM,+6.00572339347015097e-137
YUKAWA,GRID_02,+2.15443469003188232e-05,21,+5.62341325190349097e-03,6,RE,-1.91794979898155509e-149
YUKAWA,GRID_02,+2.15443469003188232e-05,21,+5.62341325190349097e-03,6,IM,+8.97486657520161939e-137
YUKAWA,GRID_02,+2.15443469003188232e-05,22,+6.81292069057960834e-03,2,RE,-8.37484866889199436e-175
YUKAWA,GRID_02,+2.15443469003188232e-05,22,+6.81292069057960834e-03,2,IM,+3.05024913468564165e-161
YUKAWA,GRID_02,+2.15443469003188232e-05,22,+6.81292069057960834e-03,4,RE,-7.91422641716223029e-175
YUKAWA,GRID_02,+2.15443469003188232e-05,22,+6.81292069057960834e-03,4,IM,+6.08575993297629167e-161
YUKAWA,GRID_02,+2.15443469003188232e-05,22,+6.81292069057960834e-03,6,RE,-7.99191585924014637e-175
YUKAWA,GRID_02,+2.15443469003188232e-05,22,+6.81292069057960834e-03,6,IM,+9.09191238992871218e-161
YUKAWA,GRID_02,+2.15443469003188232e-05,23,+8.25404185268018183e-03,2,RE,-1.61462418324971212e-202
YUKAWA,GRID_02,+2.15443469003188232e-05,23,+8.25404185268018183e-03,2,IM,+2.60691626188941766e-190
YUKAWA,GRID_02,+2.15443469003188232e-05,23,+8.25404185268018183e-03,4,RE,-1.60774281774089076e-202
YUKAWA,GRID_02,+2.15443469003188232e-05,23,+8.25404185268018183e-03,4,IM,+5.20016537279154330e-190
YUKAWA,GRID_02,+2.15443469003188232e-05,23,+8.25404185268018183e-03,6,RE,-1.59932142177393228e-202
YUKAWA,GRID_02,+2.15443469003188232e-05,23,+8.25404185268018183e-03,6,IM,+7.76619949236918192e-190
YUKAWA,GRID_02,+2.15443469003188232e-05,24,+1.00000000000000002e-02,2,RE,-1.32111965924985918e-238
YUKAWA,GRID_02,+2.15443469003188232e-05,24,+1.00000000000000002e-02,2,IM,+1.58841424790985769e-225
YUKAWA,GRID_02,+2.15443469003188232e-05,24,+1.00000000000000002e-02,4,RE,-1.30486982980399724e-238
YUKAWA,GRID_02,+2.15443469003188232e-05,24,+1.00000000000000002e-02,4,IM,+3.16770792285170247e-225
YUKAWA,GRID_02,+2.15443469003188232e-05,24,+1.00000000000000002e-02,6,RE,-1.28228307211106543e-238
YUKAWA,GRID_02,+2.15443469003188232e-05,24,+1.00000000000000002e-02,6,IM,+4.72884773664778341e-225
YUKAWA,GRID_03,+3.16227766016837953e-05,0,+1.00000000000000005e-04,2,RE,+1.57949704465630436e-37
YUKAWA,GRID_03,+3.16227766016837953e-05,0,+1.00000000000000005e-04,2,IM,+2.02130453093535719e-24
YUKAWA,GRID_03,+3.16227766016837953e-05,0,+1.00000000000000005e-04,4,RE,+1.56381778657583560e-37
YUKAWA,GRID_03,+3.16227766016837953e-05,0,+1.00000000000000005e-04,4,IM,+4.03396879707606263e-24
YUKAWA,GRID_03,+3.16227766016837953e-05,0,+1.00000000000000005e-04,6,RE,+1.50625899374399229e-37
YUKAWA,GRID_03,+3.16227766016837953e-05,0,+1.00000000000000005e-04,6,IM,+6.02941349647608084e-24
YUKAWA,GRID_03,+3.16227766016837953e-05,1,+1.21152765862858885e-04,2,RE,+8.25348405984388582e-38
YUKAWA,GRID_03,+3.16227766016837953e-05,1,+1.21152765862858885e-04,2,IM,+1.03437487954136709e-24
YUKAWA,GRID_03,+3.16227766016837953e-05,1,+1.21152765862858885e-04,4,RE,+7.95718776753449956e-38
